num_context_tokens,num_decode_tokens,latency_ms
0,17,7.327
0,17,7.370
0,17,7.278
0,17,7.307
0,17,7.311
0,17,7.344
0,17,7.287
0,17,7.334
0,17,7.338
0,17,7.297
0,17,7.311
0,17,7.390
0,16,6.816
0,16,6.811
0,16,18.601
0,16,7.896
0,16,6.842
0,16,6.918
0,16,56.855
0,16,19.539
0,16,7.750
0,16,6.810
0,16,7.101
0,16,6.849
0,16,6.789
0,16,6.836
0,16,6.856
0,16,6.774
0,16,6.802
0,16,6.882
0,16,6.837
0,16,6.799
0,16,6.822
0,16,6.795
0,16,7.170
0,16,6.530
7392,16,58.003
46,16,20.982
0,17,8.576
0,17,7.634
0,17,7.347
0,17,7.346
0,17,7.334
0,17,7.363
0,17,7.309
0,17,7.673
0,17,7.293
0,17,7.348
0,17,7.432
0,16,6.751
0,16,6.853
0,16,17.605
0,16,7.768
0,16,6.835
0,16,6.879
0,16,6.807
0,16,6.790
0,16,7.078
0,16,6.823
0,16,6.770
0,16,6.766
0,16,6.821
0,16,6.825
0,16,6.793
0,16,6.789
0,16,6.823
0,15,6.847
0,15,6.832
0,15,57.499
0,15,19.200
