phase,source,lane,group,kclass,start_us,dur_us
prefill_eager,collector,host,idle,gpu_idle,40120.563,171.01
prefill_eager,collector,host,backbone,host_active,40291.573,3.36
prefill_eager,collector,host,idle,gpu_idle,40294.933,109.057
prefill_eager,collector,host,backbone,host_active,40403.99,4.864
prefill_eager,collector,host,idle,gpu_idle,40408.854,83.137
prefill_eager,collector,host,backbone,host_active,40491.991,7.104
prefill_eager,collector,host,idle,gpu_idle,40499.095,37.408
prefill_eager,collector,host,backbone,host_active,40536.503,2.112
prefill_eager,collector,host,idle,gpu_idle,40538.615,23.136
prefill_eager,collector,host,backbone,host_active,40561.751,6.496
prefill_eager,collector,host,idle,gpu_idle,40568.247,217.73
prefill_eager,collector,host,backbone,host_active,40785.977,2.657
prefill_eager,collector,host,idle,gpu_idle,40788.634,5.28
prefill_eager,collector,host,backbone,host_active,40793.914,1.28
prefill_eager,collector,host,idle,gpu_idle,40795.194,7.456
prefill_eager,collector,host,backbone,host_active,40802.65,5.408
prefill_eager,collector,host,idle,gpu_idle,40808.058,217.954
prefill_eager,collector,host,backbone,host_active,41026.012,91.969
prefill_eager,collector,host,idle,gpu_idle,41117.981,45.92
prefill_eager,collector,host,backbone,host_active,41163.901,5.216
prefill_eager,collector,host,idle,gpu_idle,41169.117,67.521
prefill_eager,collector,host,backbone,host_active,41236.638,6.56
prefill_eager,collector,host,idle,gpu_idle,41243.198,25.12
prefill_eager,collector,host,backbone,host_active,41268.318,1.76
prefill_eager,collector,host,idle,gpu_idle,41270.078,31.488
prefill_eager,collector,host,backbone,host_active,41301.566,11.04
prefill_eager,collector,host,idle,gpu_idle,41312.606,249.155
prefill_eager,collector,host,backbone,host_active,41561.761,6.752
prefill_eager,collector,host,idle,gpu_idle,41568.513,118.593
prefill_eager,collector,host,backbone,host_active,41687.106,2.848
prefill_eager,collector,host,idle,gpu_idle,41689.954,50.496
prefill_eager,collector,host,backbone,host_active,41740.45,2.176
prefill_eager,collector,host,idle,gpu_idle,41742.626,28.897
prefill_eager,collector,host,backbone,host_active,41771.523,2.72
prefill_eager,collector,host,idle,gpu_idle,41774.243,18.784
prefill_eager,collector,host,backbone,host_active,41793.027,1.696
prefill_eager,collector,host,idle,gpu_idle,41794.723,35.904
prefill_eager,collector,host,backbone,host_active,41830.627,2.464
prefill_eager,collector,host,idle,gpu_idle,41833.091,245.154
prefill_eager,collector,host,backbone,host_active,42078.245,2.336
prefill_eager,collector,host,idle,gpu_idle,42080.581,82.177
prefill_eager,collector,host,backbone,host_active,42162.758,5.568
prefill_eager,collector,host,idle,gpu_idle,42168.326,35.585
prefill_eager,collector,host,backbone,host_active,42203.911,1.632
prefill_eager,collector,host,idle,gpu_idle,42205.543,53.056
prefill_eager,collector,host,backbone,host_active,42258.599,13.696
prefill_eager,collector,host,idle,gpu_idle,42272.295,81.185
prefill_eager,collector,host,backbone,host_active,42353.48,5.856
prefill_eager,collector,host,idle,gpu_idle,42359.336,109.921
prefill_eager,collector,host,backbone,host_active,42469.257,15.872
prefill_eager,collector,host,idle,gpu_idle,42485.129,66.433
prefill_eager,collector,host,backbone,host_active,42551.562,7.68
prefill_eager,collector,host,idle,gpu_idle,42559.242,92.897
prefill_eager,collector,host,backbone,host_active,42652.139,1.824
prefill_eager,collector,host,idle,gpu_idle,42653.963,16.8
prefill_eager,collector,host,backbone,host_active,42670.763,7.168
prefill_eager,collector,host,idle,gpu_idle,42677.931,151.265
prefill_eager,collector,host,backbone,host_active,42829.196,3.52
prefill_eager,collector,host,idle,gpu_idle,42832.716,18.881
prefill_eager,collector,host,backbone,host_active,42851.597,2.976
prefill_eager,collector,host,idle,gpu_idle,42854.573,17.12
prefill_eager,collector,host,backbone,host_active,42871.693,2.08
prefill_eager,collector,host,idle,gpu_idle,42873.773,95.745
prefill_eager,collector,host,backbone,host_active,42969.518,6.176
prefill_eager,collector,host,idle,gpu_idle,42975.694,29.76
prefill_eager,collector,host,backbone,host_active,43005.454,4.736
prefill_eager,collector,host,idle,gpu_idle,43010.19,150.721
prefill_eager,collector,host,backbone,host_active,43160.911,4.961
prefill_eager,collector,host,idle,gpu_idle,43165.872,136.225
prefill_eager,collector,host,backbone,host_active,43302.097,6.88
prefill_eager,collector,host,idle,gpu_idle,43308.977,173.953
prefill_eager,collector,host,backbone,host_active,43482.93,3.264
prefill_eager,collector,host,idle,gpu_idle,43486.194,112.482
prefill_eager,collector,host,backbone,host_active,43598.676,4.736
prefill_eager,collector,host,idle,gpu_idle,43603.412,88.448
prefill_eager,collector,host,backbone,host_active,43691.86,6.272
prefill_eager,collector,host,idle,gpu_idle,43698.132,41.793
prefill_eager,collector,host,backbone,host_active,43739.925,2.464
prefill_eager,collector,host,idle,gpu_idle,43742.389,23.392
prefill_eager,collector,host,backbone,host_active,43765.781,6.208
prefill_eager,collector,host,idle,gpu_idle,43771.989,229.474
prefill_eager,collector,host,backbone,host_active,44001.463,2.56
prefill_eager,collector,host,idle,gpu_idle,44004.023,6.144
prefill_eager,collector,host,backbone,host_active,44010.167,1.344
prefill_eager,collector,host,idle,gpu_idle,44011.511,7.008
prefill_eager,collector,host,backbone,host_active,44018.519,5.248
prefill_eager,collector,host,idle,gpu_idle,44023.767,201.218
prefill_eager,collector,host,backbone,host_active,44224.985,92.097
prefill_eager,collector,host,idle,gpu_idle,44317.082,45.185
prefill_eager,collector,host,backbone,host_active,44362.267,5.504
prefill_eager,collector,host,idle,gpu_idle,44367.771,65.696
prefill_eager,collector,host,backbone,host_active,44433.467,10.016
prefill_eager,collector,host,idle,gpu_idle,44443.483,25.569
prefill_eager,collector,host,backbone,host_active,44469.052,1.92
prefill_eager,collector,host,idle,gpu_idle,44470.972,16.384
prefill_eager,collector,host,backbone,host_active,44487.356,1.984
prefill_eager,collector,host,idle,gpu_idle,44489.34,36.864
prefill_eager,collector,host,backbone,host_active,44526.204,3.2
prefill_eager,collector,host,idle,gpu_idle,44529.404,126.977
prefill_eager,collector,host,backbone,host_active,44656.381,4.896
prefill_eager,collector,host,idle,gpu_idle,44661.277,155.746
prefill_eager,collector,host,backbone,host_active,44817.023,13.376
prefill_eager,collector,host,idle,gpu_idle,44830.399,92.769
prefill_eager,collector,host,backbone,host_active,44923.168,2.4
prefill_eager,collector,host,idle,gpu_idle,44925.568,63.36
prefill_eager,collector,host,backbone,host_active,44988.928,6.592
prefill_eager,collector,host,idle,gpu_idle,44995.52,30.273
prefill_eager,collector,host,backbone,host_active,45025.793,4.736
prefill_eager,collector,host,idle,gpu_idle,45030.529,129.153
prefill_eager,collector,host,backbone,host_active,45159.682,4.992
prefill_eager,collector,host,idle,gpu_idle,45164.674,116.577
prefill_eager,collector,host,backbone,host_active,45281.251,7.072
prefill_eager,collector,host,idle,gpu_idle,45288.323,163.682
prefill_eager,collector,host,backbone,host_active,45452.005,3.264
prefill_eager,collector,host,idle,gpu_idle,45455.269,104.033
prefill_eager,collector,host,backbone,host_active,45559.302,4.896
prefill_eager,collector,host,idle,gpu_idle,45564.198,82.177
prefill_eager,collector,host,backbone,host_active,45646.375,5.984
prefill_eager,collector,host,idle,gpu_idle,45652.359,43.808
prefill_eager,collector,host,backbone,host_active,45696.167,2.496
prefill_eager,collector,host,idle,gpu_idle,45698.663,23.616
prefill_eager,collector,host,backbone,host_active,45722.279,6.272
prefill_eager,collector,host,idle,gpu_idle,45728.551,220.674
prefill_eager,collector,host,backbone,host_active,45949.225,2.912
prefill_eager,collector,host,idle,gpu_idle,45952.137,5.28
prefill_eager,collector,host,backbone,host_active,45957.417,1.344
prefill_eager,collector,host,idle,gpu_idle,45958.761,7.072
prefill_eager,collector,host,backbone,host_active,45965.833,5.313
prefill_eager,collector,host,idle,gpu_idle,45971.146,200.769
prefill_eager,collector,host,backbone,host_active,46171.915,96.769
prefill_eager,collector,host,idle,gpu_idle,46268.684,34.145
prefill_eager,collector,host,backbone,host_active,46302.829,5.6
prefill_eager,collector,host,idle,gpu_idle,46308.429,64.192
prefill_eager,collector,host,backbone,host_active,46372.621,6.432
prefill_eager,collector,host,idle,gpu_idle,46379.053,25.921
prefill_eager,collector,host,backbone,host_active,46404.974,1.792
prefill_eager,collector,host,idle,gpu_idle,46406.766,32.512
prefill_eager,collector,host,backbone,host_active,46439.278,11.168
prefill_eager,collector,host,idle,gpu_idle,46450.446,249.89
prefill_eager,collector,host,backbone,host_active,46700.336,6.976
prefill_eager,collector,host,idle,gpu_idle,46707.312,122.465
prefill_eager,collector,host,backbone,host_active,46829.777,2.72
prefill_eager,collector,host,idle,gpu_idle,46832.497,50.529
prefill_eager,collector,host,backbone,host_active,46883.026,1.696
prefill_eager,collector,host,idle,gpu_idle,46884.722,29.856
prefill_eager,collector,host,backbone,host_active,46914.578,2.496
prefill_eager,collector,host,idle,gpu_idle,46917.074,34.241
prefill_eager,collector,host,backbone,host_active,46951.315,2.048
prefill_eager,collector,host,idle,gpu_idle,46953.363,36.768
prefill_eager,collector,host,backbone,host_active,46990.131,2.624
prefill_eager,collector,host,idle,gpu_idle,46992.755,232.802
prefill_eager,collector,host,backbone,host_active,47225.557,2.24
prefill_eager,collector,host,idle,gpu_idle,47227.797,83.233
prefill_eager,collector,host,backbone,host_active,47311.03,5.664
prefill_eager,collector,host,idle,gpu_idle,47316.694,36.192
prefill_eager,collector,host,backbone,host_active,47352.886,1.472
prefill_eager,collector,host,idle,gpu_idle,47354.358,55.841
prefill_eager,collector,host,backbone,host_active,47410.199,13.6
prefill_eager,collector,host,idle,gpu_idle,47423.799,82.945
prefill_eager,collector,host,backbone,host_active,47506.744,5.504
prefill_eager,collector,host,idle,gpu_idle,47512.248,110.625
prefill_eager,collector,host,backbone,host_active,47622.873,15.84
prefill_eager,collector,host,idle,gpu_idle,47638.713,69.377
prefill_eager,collector,host,backbone,host_active,47708.09,7.712
prefill_eager,collector,host,idle,gpu_idle,47715.802,94.017
prefill_eager,collector,host,backbone,host_active,47809.819,2.048
prefill_eager,collector,host,idle,gpu_idle,47811.867,16.608
prefill_eager,collector,host,backbone,host_active,47828.475,6.944
prefill_eager,collector,host,idle,gpu_idle,47835.419,157.921
prefill_eager,collector,host,backbone,host_active,47993.34,1.632
prefill_eager,collector,host,idle,gpu_idle,47994.972,20.16
prefill_eager,collector,host,backbone,host_active,48015.132,2.848
prefill_eager,collector,host,idle,gpu_idle,48017.98,16.993
prefill_eager,collector,host,backbone,host_active,48034.973,1.984
prefill_eager,collector,host,idle,gpu_idle,48036.957,68.032
prefill_eager,collector,host,backbone,host_active,48104.989,6.496
prefill_eager,collector,host,idle,gpu_idle,48111.485,28.033
prefill_eager,collector,host,backbone,host_active,48139.518,4.8
prefill_eager,collector,host,idle,gpu_idle,48144.318,134.977
prefill_eager,collector,host,backbone,host_active,48279.295,5.024
prefill_eager,collector,host,idle,gpu_idle,48284.319,122.849
prefill_eager,collector,host,backbone,host_active,48407.168,6.912
prefill_eager,collector,host,idle,gpu_idle,48414.08,168.354
prefill_eager,collector,host,backbone,host_active,48582.434,3.296
prefill_eager,collector,host,idle,gpu_idle,48585.73,110.817
prefill_eager,collector,host,backbone,host_active,48696.547,4.864
prefill_eager,collector,host,idle,gpu_idle,48701.411,84.577
prefill_eager,collector,host,backbone,host_active,48785.988,7.456
prefill_eager,collector,host,idle,gpu_idle,48793.444,38.816
prefill_eager,collector,host,backbone,host_active,48832.26,2.112
prefill_eager,collector,host,idle,gpu_idle,48834.372,22.88
prefill_eager,collector,host,backbone,host_active,48857.252,6.304
prefill_eager,collector,host,idle,gpu_idle,48863.556,229.506
prefill_eager,collector,host,backbone,host_active,49093.062,2.912
prefill_eager,collector,host,idle,gpu_idle,49095.974,5.697
prefill_eager,collector,host,backbone,host_active,49101.671,1.696
prefill_eager,collector,host,idle,gpu_idle,49103.367,6.4
prefill_eager,collector,host,backbone,host_active,49109.767,5.312
prefill_eager,collector,host,idle,gpu_idle,49115.079,202.37
prefill_eager,collector,host,backbone,host_active,49317.449,92.288
prefill_eager,collector,host,idle,gpu_idle,49409.737,45.089
prefill_eager,collector,host,backbone,host_active,49454.826,5.152
prefill_eager,collector,host,idle,gpu_idle,49459.978,67.136
prefill_eager,collector,host,backbone,host_active,49527.114,6.273
prefill_eager,collector,host,idle,gpu_idle,49533.387,26.688
prefill_eager,collector,host,backbone,host_active,49560.075,1.792
prefill_eager,collector,host,idle,gpu_idle,49561.867,32.224
prefill_eager,collector,host,backbone,host_active,49594.091,11.2
prefill_eager,collector,host,idle,gpu_idle,49605.291,254.467
prefill_eager,collector,host,backbone,host_active,49859.758,6.88
prefill_eager,collector,host,idle,gpu_idle,49866.638,133.409
prefill_eager,collector,host,backbone,host_active,50000.047,2.752
prefill_eager,collector,host,idle,gpu_idle,50002.799,50.368
prefill_eager,collector,host,backbone,host_active,50053.167,1.696
prefill_eager,collector,host,idle,gpu_idle,50054.863,30.049
prefill_eager,collector,host,backbone,host_active,50084.912,2.72
prefill_eager,collector,host,idle,gpu_idle,50087.632,19.68
prefill_eager,collector,host,backbone,host_active,50107.312,1.664
prefill_eager,collector,host,idle,gpu_idle,50108.976,36.064
prefill_eager,collector,host,backbone,host_active,50145.04,2.624
prefill_eager,collector,host,idle,gpu_idle,50147.664,228.93
prefill_eager,collector,host,backbone,host_active,50376.594,2.624
prefill_eager,collector,host,idle,gpu_idle,50379.218,83.233
prefill_eager,collector,host,backbone,host_active,50462.451,5.632
prefill_eager,collector,host,idle,gpu_idle,50468.083,34.496
prefill_eager,collector,host,backbone,host_active,50502.579,1.633
prefill_eager,collector,host,idle,gpu_idle,50504.212,55.84
prefill_eager,collector,host,backbone,host_active,50560.052,13.568
prefill_eager,collector,host,idle,gpu_idle,50573.62,82.177
prefill_eager,collector,host,backbone,host_active,50655.797,5.472
prefill_eager,collector,host,idle,gpu_idle,50661.269,113.057
prefill_eager,collector,host,backbone,host_active,50774.326,15.712
prefill_eager,collector,host,idle,gpu_idle,50790.038,70.145
prefill_eager,collector,host,backbone,host_active,50860.183,7.744
prefill_eager,collector,host,idle,gpu_idle,50867.927,101.601
prefill_eager,collector,host,backbone,host_active,50969.528,2.176
prefill_eager,collector,host,idle,gpu_idle,50971.704,16.704
prefill_eager,collector,host,backbone,host_active,50988.408,7.04
prefill_eager,collector,host,idle,gpu_idle,50995.448,146.113
prefill_eager,collector,host,backbone,host_active,51141.561,1.664
